Date	Wed Feb 19 18:29:42 EST 2025
ANNOTATED_GENES	TBX2, MEIS1, HOXA2, DLX5, IGF2BP3, HOXB4, MSX1, SALL1, WT1, EN2, LHX9, BARHL2, POU4F2, GFI1, EN1, HOXB3, SP9, CCNO, TFAP2D, HOXD4, HOXB2, PRDM6, STK3, ISL2, LBX1, LEF1, GATA2, DLX1, BHLHE22, BARX1, ALX4, ZIC3, HOXA4, ONECUT2, PAX5, ZNF503, TLX3, HOXA6, GSC, IRX5, POU4F3, OSR2, SIM2, LHX6, MECOM, FEZF1, ZFHX3, EOMES, HOXD3, PITX1, HOXA10, PRDM1, RAX, NKX6-1, PTF1A, FERD3L, GSX2, HOXB9, EVX2, HAND1, ADCYAP1, GBX2, ZIC2, SIX1, DMRTA2, TFAP2B, NEUROG2, HOXB5, TBR1, TWIST1, HAND2, RUNX3, HOXC4, MYO3B, CBX2, HOXC13, EMX2, HEY2, TCF21, LMX1A, HOXC11, SOX3, HOXD13, HOXD8, SOX14, OLIG3, FOXC2, POU4F1, PAX9, HOXC5, HOXB1, DLX6, FOXL1, ALX1, LHX5, DMBX1, TBX20, GATA4, TBX15, SIX2, HOXD11, UNCX, SHOX2, FOXB2, DMRT1, SLC17A6, SOX2, ZDBF2, MEIS2, NKX2-4, FOXB1, IGF2BP1, TBX5, TBX18, OSTM1, ZIC5, TAL1, SIX6, ZIC4, PAX2, GJB2, FZD10, SOX1, NFIB, DMRT2, HOXA1, HOXA5, ARX, PAX3, HOXA9, GJB6, MSX2, FOXD3, GATA3, ZIC1, NUP133, PDX1, SOX21, VAX2, NR5A2, DLX2, OTX2, FOXE1, NR4A2, HOXA3, PAX8, SP8, SIM1, NR2E1, FLI1, PAX6, LHX2, PGM5, HOXB6, LMX1B, HOXC9, IRX3, HOXB7, FOXL2, HOXB8, NKX2-6, HOXA13, DBX1, FOXF1, MCIDAS, FEZF2, GATA6, LHX8, NR2F2, FOXD1, PHOX2B, HLX, ISL1, HMX3, SATB2, CDX2, HOXC10, PRKCH, ONECUT1, HOXD12, NKX2-5, BARHL1, FOXD2, TBX3, SOX17, HOXC8, LHX4, PITX2, PCDH8, RNF220, VGLL2, HOXD1, OTP, MNX1, SPAG6, HOXD9, NKX2-3, VAX1, OLIG2, OLIG1, FOXA1, FOXA2, BSX, HOXD10, C14orf39, HOXA7, EBF2, HIST1H1B, HOXA11, PROX1, DMRT3, SIX3, NOLC1, SEC24C, PAX7

-- 128 of 2082--
GOID	GO:0003228
TERM	atrial cardiac muscle tissue development
P-VALUE	6.27154466898657e-10
CORRECTED P-VALUE	1.305735600083e-06
NUM_ANNOTATIONS	9 (of 21)
ANNOTATED_GENES	PROX1, SHOX2, ISL1, TBX3, NKX2-5, GJB6, GATA6, TBX5, TBX18

-- 129 of 2082--
GOID	GO:0048762
TERM	mesenchymal cell differentiation
P-VALUE	7.62102479165468e-10
CORRECTED P-VALUE	1.5866973616225e-06
NUM_ANNOTATIONS	25 (of 236)
ANNOTATED_GENES	GBX2, MSX1, FOXC2, SIX1, GSC, PAX2, ISL1, PHOX2B, FOXA1, HEY2, TCF21, TBX5, MSX2, TBX20, EOMES, PITX2, LEF1, GATA3, NOLC1, SIX2, HAND2, FOXA2, TBX3, TWIST1, ALX1

-- 130 of 2082--
GOID	GO:0031016
TERM	pancreas development
P-VALUE	7.7370284838556e-10
CORRECTED P-VALUE	1.61084933033874e-06
NUM_ANNOTATIONS	15 (of 80)
ANNOTATED_GENES	MNX1, PTF1A, NKX6-1, GATA6, FOXA2, NR5A2, PAX6, MEIS2, PDX1, ISL1, ONECUT1, FOXF1, ZIC3, ONECUT2, PROX1

-- 131 of 2082--
GOID	GO:0042733
TERM	embryonic digit morphogenesis
P-VALUE	1.03313500559865e-09
CORRECTED P-VALUE	2.15098708165639e-06
NUM_ANNOTATIONS	13 (of 58)
ANNOTATED_GENES	OSR2, HAND2, ALX4, HOXA11, MSX1, MSX2, SALL1, HOXD13, TWIST1, TBX3, TBX2, HOXC11, HOXD12

-- 132 of 2082--
GOID	GO:0048645
TERM	animal organ formation
P-VALUE	1.03313500559865e-09
CORRECTED P-VALUE	2.15098708165639e-06
NUM_ANNOTATIONS	13 (of 58)
ANNOTATED_GENES	TBR1, HOXC11, SOX17, PAX8, HOXA3, TBX5, GATA6, WT1, HOXA11, SIX1, PAX2, ISL1, HAND2

-- 133 of 2082--
GOID	GO:0003206
TERM	cardiac chamber morphogenesis
P-VALUE	1.07978026232222e-09
CORRECTED P-VALUE	2.24810250615487e-06
NUM_ANNOTATIONS	18 (of 123)
ANNOTATED_GENES	NKX2-5, TBX3, HAND2, SHOX2, FOXF1, GATA4, TBX20, PROX1, MSX2, GATA3, TBX5, GATA6, HAND1, HEY2, TBX2, ISL1, FOXC2, POU4F1

-- 134 of 2082--
GOID	GO:0003231
TERM	cardiac ventricle development
P-VALUE	1.07978026232222e-09
CORRECTED P-VALUE	2.24810250615487e-06
NUM_ANNOTATIONS	18 (of 123)
ANNOTATED_GENES	TBX3, NKX2-5, FOXF1, HOXA13, HAND2, GATA3, GATA4, TBX20, PROX1, HAND1, PAX8, TBX5, PRDM1, HEY2, ISL1, POU4F1, FOXC2, SALL1

-- 135 of 2082--
GOID	GO:0021522
TERM	spinal cord motor neuron differentiation
P-VALUE	1.28250382172964e-09
CORRECTED P-VALUE	2.6701729568411e-06
NUM_ANNOTATIONS	10 (of 30)
ANNOTATED_GENES	MNX1, LHX4, HOXD10, OLIG2, HOXC10, ISL1, OLIG3, ISL2, LBX1, TBX20

-- 136 of 2082--
GOID	GO:0030855
TERM	epithelial cell differentiation
P-VALUE	1.6232890031407e-09
CORRECTED P-VALUE	3.37968770453894e-06
NUM_ANNOTATIONS	45 (of 685)
ANNOTATED_GENES	HOXA5, HOXB5, TBX3, SOX17, CCNO, ARX, BARX1, PDX1, ONECUT2, MSX2, GATA3, PITX2, GATA6, NKX6-1, DLX5, NR2F2, FOXB1, PRDM1, CDX2, PRKCH, ONECUT1, NFIB, WT1, SALL1, SIX1, PAX2, HOXA7, PAX6, SIX2, HOXA13, DMRT1, FOXF1, MCIDAS, PROX1, GATA4, SIX3, FOXL2, PAX8, HEY2, TCF21, NR5A2, POU4F3, DLX6, FOXA1, FOXC2

-- 137 of 2082--
GOID	GO:0021871
TERM	forebrain regionalization
P-VALUE	1.66965244111826e-09
CORRECTED P-VALUE	3.47621638240821e-06
NUM_ANNOTATIONS	9 (of 23)
ANNOTATED_GENES	LHX2, FEZF2, PAX6, DMRTA2, FEZF1, GSX2, EOMES, SIX3, EMX2

-- 138 of 2082--
GOID	GO:0045596
TERM	negative regulation of cell differentiation
P-VALUE	2.14011879649222e-09
CORRECTED P-VALUE	4.4557273342968e-06
NUM_ANNOTATIONS	43 (of 642)
ANNOTATED_GENES	HOXB8, SIX2, IRX3, SIX3, HOXA7, LHX2, FOXA2, PAX6, FOXA1, OLIG2, NR2E1, VAX1, TLX3, SOX3, DLX2, LMX1A, HEY2, RUNX3, HAND2, DLX1, GATA2, GATA3, ISL2, LBX1, MSX2, HOXA9, PRDM6, TWIST1, TBX3, HOXA5, NKX2-5, POU4F2, HLX, PHOX2B, ISL1, MSX1, HOXA2, MEIS1, NKX6-1, TBX5, FEZF2, MEIS2, SOX2

-- 139 of 2082--
GOID	GO:0003007
TERM	heart morphogenesis
P-VALUE	2.14767528197779e-09
CORRECTED P-VALUE	4.47145993707775e-06
NUM_ANNOTATIONS	25 (of 248)
ANNOTATED_GENES	GATA6, TBX5, HAND1, HEY2, TBX2, ISL1, FOXC2, MSX1, SIX1, POU4F1, TWIST1, NKX2-5, SOX17, TBX3, HAND2, ZIC3, FOXF1, SHOX2, LBX1, GATA4, TBX20, PROX1, MSX2, PITX2, GATA3

-- 140 of 2082--
GOID	GO:0051093
TERM	negative regulation of developmental process
P-VALUE	2.20109111459954e-09
CORRECTED P-VALUE	4.58267170059625e-06
NUM_ANNOTATIONS	52 (of 870)
ANNOTATED_GENES	TWIST1, STK3, HOXA9, PRDM6, HOXA5, NKX2-5, SOX17, TBX3, RUNX3, HAND2, LBX1, ISL2, MSX2, GATA2, DLX1, LEF1, GATA3, MEIS1, TBX5, NKX6-1, HOXA2, SOX2, FEZF2, TBX2, MEIS2, POU4F2, PHOX2B, ISL1, HLX, NFIB, WT1, MSX1, PAX2, HOXA7, FOXA2, PAX6, LHX2, SIX2, HOXB8, SIX3, IRX3, PAX8, SOX3, LMX1A, DLX2, HEY2, FOXA1, OLIG2, FOXC2, TLX3, VAX1, NR2E1

-- 141 of 2082--
GOID	GO:0048880
TERM	sensory system development
P-VALUE	2.53571214934221e-09
CORRECTED P-VALUE	5.27935269493048e-06
NUM_ANNOTATIONS	32 (of 392)
ANNOTATED_GENES	PAX2, WT1, SIX6, POU4F2, ISL1, SOX1, PHOX2B, PRDM1, RAX, TBX2, MEIS2, SOX2, MEIS1, PTF1A, DLX1, PITX2, GATA3, TFAP2B, TWIST1, POU4F1, NR2E1, VAX1, FOXC2, OSR2, DLX2, VAX2, FOXL2, SIX3, PROX1, SLC17A6, LHX2, PAX6

-- 142 of 2082--
GOID	GO:0001656
TERM	metanephros development
P-VALUE	3.09563156282955e-09
CORRECTED P-VALUE	6.44510491381112e-06
NUM_ANNOTATIONS	15 (of 88)
ANNOTATED_GENES	FOXC2, WT1, SALL1, FOXD1, HOXA11, PAX2, SIX1, IRX3, SIX2, OSR2, TCF21, SOX17, HOXC11, TFAP2B, PAX8

-- 143 of 2082--
GOID	GO:2000677
TERM	regulation of transcription regulatory region DNA binding
P-VALUE	3.19299024446824e-09
CORRECTED P-VALUE	6.64780568898287e-06
NUM_ANNOTATIONS	12 (of 52)
ANNOTATED_GENES	TWIST1, HAND1, PAX6, HEY2, LHX2, HAND2, RNF220, POU4F2, MSX2, MSX1, GATA3, POU4F1

-- 144 of 2082--
GOID	GO:0003163
TERM	sinoatrial node development
P-VALUE	3.43737064985558e-09
CORRECTED P-VALUE	7.15660569299932e-06
NUM_ANNOTATIONS	7 (of 12)
ANNOTATED_GENES	SHOX2, GJB6, TBX18, TBX5, ISL1, GATA6, TBX3

-- 145 of 2082--
GOID	GO:0003151
TERM	outflow tract morphogenesis
P-VALUE	3.63915644393045e-09
CORRECTED P-VALUE	7.57672371626319e-06
NUM_ANNOTATIONS	14 (of 76)
ANNOTATED_GENES	NKX2-5, HEY2, TBX3, TBX2, SOX17, TWIST1, GATA6, TBX20, MSX2, FOXC2, PITX2, SIX1, ISL1, HAND2

-- 146 of 2082--
GOID	GO:0021772
TERM	olfactory bulb development
P-VALUE	3.70055363133243e-09
CORRECTED P-VALUE	7.70455266043412e-06
NUM_ANNOTATIONS	10 (of 33)
ANNOTATED_GENES	SALL1, EOMES, NR2E1, UNCX, DLX2, LHX2, ARX, GSX2, FEZF1, DLX5

-- 147 of 2082--
GOID	GO:0035051
TERM	cardiocyte differentiation
P-VALUE	4.97991767714007e-09
CORRECTED P-VALUE	1.03681886038056e-05
NUM_ANNOTATIONS	18 (of 135)
ANNOTATED_GENES	SOX17, TBX3, NKX2-5, TWIST1, PITX2, IRX3, EOMES, GATA4, PROX1, SHOX2, NKX2-6, HAND2, HEY2, GATA6, TBX18, TBX5, WT1, ISL1

-- 148 of 2082--
GOID	GO:0021545
TERM	cranial nerve development
P-VALUE	5.07773422159137e-09
CORRECTED P-VALUE	1.05718426493532e-05
NUM_ANNOTATIONS	12 (of 54)
ANNOTATED_GENES	HOXB1, POU4F3, ISL1, PHOX2B, PAX2, SIX1, POU4F1, SALL1, HOXA3, HOXB2, HOXB3, HOXA1

-- 149 of 2082--
GOID	GO:0021761
TERM	limbic system development
P-VALUE	6.65016097361571e-09
CORRECTED P-VALUE	1.38456351470679e-05
NUM_ANNOTATIONS	16 (of 107)
ANNOTATED_GENES	LEF1, DLX1, PROX1, EMX2, NKX2-6, TBX3, TBR1, LHX5, NR2E1, FEZF2, FOXB1, RAX, LMX1A, DLX2, OTP, SOX3

-- 150 of 2082--
GOID	GO:0021988
TERM	olfactory lobe development
P-VALUE	7.02594179610217e-09
CORRECTED P-VALUE	1.46280108194847e-05
NUM_ANNOTATIONS	10 (of 35)
ANNOTATED_GENES	UNCX, SALL1, EOMES, NR2E1, GSX2, FEZF1, DLX5, DLX2, LHX2, ARX

-- 151 of 2082--
GOID	GO:0035137
TERM	hindlimb morphogenesis
P-VALUE	7.02594179610217e-09
CORRECTED P-VALUE	1.46280108194847e-05
NUM_ANNOTATIONS	10 (of 35)
ANNOTATED_GENES	OSR2, ALX4, MSX1, MSX2, HOXD9, TWIST1, TFAP2B, HOXD10, TBX3, PITX1

-- 152 of 2082--
GOID	GO:0021978
TERM	telencephalon regionalization
P-VALUE	7.29161367270777e-09
CORRECTED P-VALUE	1.51811396665776e-05
NUM_ANNOTATIONS	7 (of 13)
ANNOTATED_GENES	SIX3, EOMES, LHX2, DMRTA2, PAX6, EMX2, GSX2

-- 153 of 2082--
GOID	GO:0061448
TERM	connective tissue development
P-VALUE	9.01378582569327e-09
CORRECTED P-VALUE	1.87667020890934e-05
NUM_ANNOTATIONS	25 (of 266)
ANNOTATED_GENES	EBF2, HOXA5, HOXB3, UNCX, HOXC4, RUNX3, HAND2, SIX2, HOXD3, SHOX2, MSX2, HOXA11, HOXA3, HAND1, DLX2, PITX1, POU4F2, SATB2, OSR2, NFIB, FOXA1, FOXC2, WT1, FOXD1, MSX1

-- 154 of 2082--
GOID	GO:0045595
TERM	regulation of cell differentiation
P-VALUE	1.01966545502281e-08
CORRECTED P-VALUE	2.1229434773575e-05
NUM_ANNOTATIONS	73 (of 1505)
ANNOTATED_GENES	DLX2, PAX8, NR2E1, TLX3, LHX2, PAX6, FEZF1, IRX3, ZFHX3, HOXD3, HOXB8, MEIS2, SOX2, HOXA2, HOXB4, TAL1, TBX5, MEIS1, PAX2, MSX1, SOX1, POU4F2, HOXB3, HOXA5, PRDM6, HOXA9, STK3, LEF1, GATA3, GATA2, DLX1, MSX2, ISL2, LBX1, HEY2, LMX1A, SOX3, OTP, VAX1, POU4F1, OLIG2, FOXA1, FOXA2, ALX1, HOXA7, SIX3, PROX1, TBX20, HOXA11, GATA4, SHOX2, SIX2, UNCX, PRDM1, FEZF2, NKX6-1, GATA6, GSX2, FERD3L, SIX1, CDX2, PRKCH, ISL1, PHOX2B, HLX, TBX3, TFAP2B, SOX17, NKX2-5, DMRTA2, TWIST1, HAND2, RUNX3

-- 155 of 2082--
GOID	GO:0003215
TERM	cardiac right ventricle morphogenesis
P-VALUE	1.12639898675699e-08
CORRECTED P-VALUE	2.34516269042805e-05
NUM_ANNOTATIONS	8 (of 20)
ANNOTATED_GENES	HAND2, ISL1, TBX20, GATA4, GATA3, HAND1, NKX2-5, HEY2

-- 156 of 2082--
GOID	GO:0021520
TERM	spinal cord motor neuron cell fate specification
P-VALUE	1.58487129426687e-08
CORRECTED P-VALUE	3.29970203466363e-05
NUM_ANNOTATIONS	6 (of 9)
ANNOTATED_GENES	ISL1, MNX1, HOXC10, OLIG3, ISL2, HOXD10

-- 157 of 2082--
GOID	GO:0060926
TERM	cardiac pacemaker cell development
P-VALUE	1.58487129426687e-08
CORRECTED P-VALUE	3.29970203466363e-05
NUM_ANNOTATIONS	6 (of 9)
ANNOTATED_GENES	NKX2-5, TBX3, TBX18, TBX5, ISL1, SHOX2

-- 158 of 2082--
GOID	GO:0001823
TERM	mesonephros development
P-VALUE	1.64438846924786e-08
CORRECTED P-VALUE	3.42361679297404e-05
NUM_ANNOTATIONS	15 (of 99)
ANNOTATED_GENES	PAX8, TCF21, HOXD11, SIX2, OSR2, HOXA11, FOXD1, WT1, FOXC2, SALL1, GATA3, HOXB7, SIX1, SIM1, PAX2

-- 159 of 2082--
GOID	GO:0003208
TERM	cardiac ventricle morphogenesis
P-VALUE	1.70260893580945e-08
CORRECTED P-VALUE	3.54483180435528e-05
NUM_ANNOTATIONS	13 (of 72)
ANNOTATED_GENES	POU4F1, GATA3, FOXC2, GATA4, TBX20, PROX1, FOXF1, HAND2, ISL1, NKX2-5, HEY2, HAND1, TBX5

-- 160 of 2082--
GOID	GO:0072078
TERM	nephron tubule morphogenesis
P-VALUE	1.70260893580945e-08
CORRECTED P-VALUE	3.54483180435528e-05
NUM_ANNOTATIONS	13 (of 72)
ANNOTATED_GENES	SIX2, HOXD11, SIX1, PAX2, GATA3, HOXB7, IRX3, SALL1, WT1, FOXD1, HOXA11, PAX8, TCF21

-- 161 of 2082--
GOID	GO:0003197
TERM	endocardial cushion development
P-VALUE	1.99006839934127e-08
CORRECTED P-VALUE	4.14332240742853e-05
NUM_ANNOTATIONS	11 (of 49)
ANNOTATED_GENES	TBX5, TWIST1, TBX3, TBX2, HEY2, FOXF1, ISL1, MSX2, MSX1, TBX20, GATA4

-- 162 of 2082--
GOID	GO:0007507
TERM	heart development
P-VALUE	2.17871683447386e-08
CORRECTED P-VALUE	4.53608844937457e-05
NUM_ANNOTATIONS	38 (of 570)
ANNOTATED_GENES	POU4F1, FOXC2, PAX8, HEY2, SHOX2, FOXF1, HOXA13, NKX2-6, EOMES, IRX3, GATA4, PROX1, TBX20, FOXL1, POU4F2, ISL1, SIX1, SALL1, WT1, MSX1, HAND1, TBX18, TBX5, GATA6, PRDM1, TBX2, ZIC3, HAND2, PITX2, GATA3, LBX1, MSX2, GJB6, STK3, TWIST1, SOX17, TBX3, NKX2-5

-- 163 of 2082--
GOID	GO:0072088
TERM	nephron epithelium morphogenesis
P-VALUE	2.40417288128188e-08
CORRECTED P-VALUE	5.00548793882888e-05
NUM_ANNOTATIONS	13 (of 74)
ANNOTATED_GENES	PAX8, TCF21, SIX2, HOXD11, FOXD1, HOXA11, SALL1, WT1, IRX3, GATA3, HOXB7, PAX2, SIX1

-- 164 of 2082--
GOID	GO:0030902
TERM	hindbrain development
P-VALUE	2.6836648484152e-08
CORRECTED P-VALUE	5.58739021440044e-05
NUM_ANNOTATIONS	18 (of 150)
ANNOTATED_GENES	EN2, POU4F1, GBX2, HOXB1, NFIB, PHOX2B, LMX1A, HOXA2, GSX2, PTF1A, LEF1, GATA2, PROX1, HOXB3, TBR1, EN1, LHX5, HOXB2

-- 165 of 2082--
GOID	GO:0060675
TERM	ureteric bud morphogenesis
P-VALUE	3.23917274355247e-08
CORRECTED P-VALUE	6.74395765207624e-05
NUM_ANNOTATIONS	12 (of 63)
ANNOTATED_GENES	PAX8, TCF21, HOXD11, SIX2, WT1, SALL1, HOXA11, FOXD1, SIX1, PAX2, HOXB7, GATA3

-- 166 of 2082--
GOID	GO:0061333
TERM	renal tubule morphogenesis
P-VALUE	3.35651903743332e-08
CORRECTED P-VALUE	6.98827263593617e-05
NUM_ANNOTATIONS	13 (of 76)
ANNOTATED_GENES	TCF21, PAX8, GATA3, IRX3, HOXB7, SIX1, PAX2, FOXD1, HOXA11, WT1, SALL1, SIX2, HOXD11

-- 167 of 2082--
GOID	GO:0071542
TERM	dopaminergic neuron differentiation
P-VALUE	3.46383031338172e-08
CORRECTED P-VALUE	7.21169471246075e-05
NUM_ANNOTATIONS	9 (of 31)
ANNOTATED_GENES	OTX2, LMX1A, FOXA2, EN1, DMRTA2, LMX1B, NR4A2, FOXA1, PHOX2B

-- 168 of 2082--
GOID	GO:0021983
TERM	pituitary gland development
P-VALUE	3.76432222392997e-08
CORRECTED P-VALUE	7.8373188702222e-05
NUM_ANNOTATIONS	10 (of 41)
ANNOTATED_GENES	ISL1, SALL1, GATA2, PITX2, SIX3, OTP, SOX3, PAX6, SOX2, PITX1

-- 169 of 2082--
GOID	GO:0060920
TERM	cardiac pacemaker cell differentiation
P-VALUE	3.88067559049776e-08
CORRECTED P-VALUE	8.07956657941633e-05
NUM_ANNOTATIONS	6 (of 10)
ANNOTATED_GENES	SHOX2, TBX5, TBX18, ISL1, TBX3, NKX2-5

-- 170 of 2082--
GOID	GO:0072171
TERM	mesonephric tubule morphogenesis
P-VALUE	3.89977455751571e-08
CORRECTED P-VALUE	8.11933062874772e-05
NUM_ANNOTATIONS	12 (of 64)
ANNOTATED_GENES	SIX2, HOXD11, SIX1, PAX2, HOXB7, GATA3, WT1, SALL1, FOXD1, HOXA11, PAX8, TCF21

-- 171 of 2082--
GOID	GO:0072028
TERM	nephron morphogenesis
P-VALUE	3.94994997095564e-08
CORRECTED P-VALUE	8.22379583952965e-05
NUM_ANNOTATIONS	13 (of 77)
ANNOTATED_GENES	SALL1, WT1, HOXA11, FOXD1, SIX1, PAX2, IRX3, HOXB7, GATA3, SIX2, HOXD11, TCF21, PAX8

-- 172 of 2082--
GOID	GO:0060021
TERM	roof of mouth development
P-VALUE	4.05393803506624e-08
CORRECTED P-VALUE	8.44029898900792e-05
NUM_ANNOTATIONS	14 (of 91)
ANNOTATED_GENES	TCF21, TBX2, TBX3, FOXE1, TWIST1, DLX5, MSX1, VAX1, LEF1, ALX4, SATB2, HAND2, OSR2, DLX6

-- 173 of 2082--
GOID	GO:0072080
TERM	nephron tubule development
P-VALUE	4.05393803506624e-08
CORRECTED P-VALUE	8.44029898900792e-05
NUM_ANNOTATIONS	14 (of 91)
ANNOTATED_GENES	HOXD11, SIX2, WT1, SALL1, FOXD1, HOXA11, PAX2, SIX1, HOXB7, GATA3, IRX3, PAX8, TCF21, TFAP2B

-- 174 of 2082--
GOID	GO:0060923
TERM	cardiac muscle cell fate commitment
P-VALUE	4.90428302765776e-08
CORRECTED P-VALUE	0.000102107172635835
NUM_ANNOTATIONS	5 (of 6)
ANNOTATED_GENES	TBX5, TBX18, WT1, NKX2-5, TBX3

-- 175 of 2082--
GOID	GO:0048468
TERM	cell development
P-VALUE	5.27910794950716e-08
CORRECTED P-VALUE	0.000109911027508739
NUM_ANNOTATIONS	106 (of 2615)
ANNOTATED_GENES	FLI1, POU4F3, IRX5, NR2E1, NR4A2, OTX2, DLX2, VAX2, HOXA13, HOXB8, NKX2-6, FOXL2, HOXB7, IRX3, EOMES, FEZF1, MECOM, PGM5, LHX6, LHX2, PAX6, NFIB, GFI1, POU4F2, SOX1, BARHL2, LHX9, PAX2, EN2, WT1, TAL1, HOXB4, DLX5, HOXA2, OSTM1, MEIS1, TBX5, TBX18, IGF2BP1, FOXB1, MEIS2, ZDBF2, ONECUT2, GATA2, DLX1, GATA3, LEF1, ISL2, MSX2, STK3, HOXA9, ARX, HOXB3, HOXA5, EN1, FOXA1, OLIG1, OLIG2, POU4F1, VAX1, FOXC2, NKX2-3, HOXD9, SPAG6, MNX1, OTP, LMX1A, HEY2, SHOX2, DMRT1, NOLC1, SIX3, GATA4, TBX20, HOXA11, PROX1, HOXA7, ALX1, C14orf39, HOXD10, ONECUT1, PRKCH, SATB2, PHOX2B, HLX, ISL1, SIX1, ADCYAP1, GBX2, FOXD1, LHX8, GSX2, FERD3L, NKX6-1, PRDM1, FEZF2, RUNX3, RNF220, HAND2, PITX2, LHX4, TWIST1, TBR1, TBX3, DMRTA2, NKX2-5

-- 176 of 2082--
GOID	GO:0010605
TERM	negative regulation of macromolecule metabolic process
P-VALUE	6.16161293445585e-08
CORRECTED P-VALUE	0.000128284781295371
NUM_ANNOTATIONS	107 (of 2656)
ANNOTATED_GENES	TCF21, HEY2, OTP, SOX3, HOXD8, SOX14, FOXC2, OLIG3, HOXD9, VAX1, PAX9, POU4F1, FOXA1, OLIG2, HOXA7, HIST1H1B, DMBX1, ALX1, GATA4, PROX1, TBX20, TGIF1, SIX3, TBX15, SHOX2, DMRT1, PITX1, LIN28B, FEZF2, PRDM1, FERD3L, GATA6, NKX6-1, HAND1, NR2F2, CUEDC2, FOXD1, SIX1, ZIC2, SATB2, ISL1, CDX2, CBX8, NKX2-5, CDKN2A, TBR1, TFAP2B, TBX3, HOXC8, TWIST1, RUNX3, HAND2, SKOR2, CBX2, DLX2, VAX2, PAX5, NBDY, FOXE1, NR4A2, ZNF503, GSC, NR2E1, OSR2, SKOR1, PAX6, SIM2, LHX2, MECOM, FEZF1, ZFHX3, FOXL2, EOMES, IRX3, HOXB8, TTF1, FOXF1, MCIDAS, SOX2, TBX2, MEIS2, TBX18, IGF2BP1, TAL1, IGF2BP3, HOXB4, HOXA2, SALL1, WT1, MSX1, PAX2, GFI1, POU4F2, LHX9, SOX1, NFIB, EN1, ARX, HOXB3, PRDM6, FOXD3, MSX2, GATA2, DLX1, GATA3, LEF1, PDX1

-- 177 of 2082--
GOID	GO:0001657
TERM	ureteric bud development
P-VALUE	6.18803623804895e-08
CORRECTED P-VALUE	0.000128834914476179
NUM_ANNOTATIONS	14 (of 94)
ANNOTATED_GENES	HOXB7, GATA3, PAX2, SIX1, SIM1, FOXD1, HOXA11, WT1, FOXC2, SALL1, HOXD11, SIX2, TCF21, PAX8

-- 178 of 2082--
GOID	GO:0061326
TERM	renal tubule development
P-VALUE	6.18803623804895e-08
CORRECTED P-VALUE	0.000128834914476179
NUM_ANNOTATIONS	14 (of 94)
ANNOTATED_GENES	PAX8, TFAP2B, TCF21, HOXD11, SIX2, PAX2, SIX1, GATA3, IRX3, HOXB7, WT1, SALL1, HOXA11, FOXD1

-- 179 of 2082--
GOID	GO:0048738
TERM	cardiac muscle tissue development
P-VALUE	6.69124393337564e-08
CORRECTED P-VALUE	0.000139311698692881
NUM_ANNOTATIONS	21 (of 214)
ANNOTATED_GENES	GJB6, TBX3, NKX2-5, SHOX2, NKX2-6, IRX3, TBX20, PROX1, MSX2, GATA4, HAND1, TBX5, GATA6, TBX18, TBX2, HEY2, ISL1, POU4F1, MSX1, WT1, FOXC2

-- 180 of 2082--
GOID	GO:0001654
TERM	eye development
P-VALUE	7.04417377420579e-08
CORRECTED P-VALUE	0.000146659697978965
NUM_ANNOTATIONS	29 (of 382)
ANNOTATED_GENES	PITX2, SIX3, GATA3, FOXL2, DLX1, PROX1, SLC17A6, LHX2, TFAP2B, PAX6, TWIST1, VAX1, NR2E1, PAX2, SIX6, FOXC2, WT1, OSR2, SOX1, POU4F2, MEIS2, TBX2, PRDM1, RAX, VAX2, SOX2, DLX2, MEIS1, PTF1A

-- 181 of 2082--
GOID	GO:0072163
TERM	mesonephric epithelium development
P-VALUE	7.0983251236273e-08
CORRECTED P-VALUE	0.00014778712907392
NUM_ANNOTATIONS	14 (of 95)
ANNOTATED_GENES	PAX8, TCF21, HOXD11, SIX2, GATA3, HOXB7, SIX1, PAX2, SIM1, FOXD1, HOXA11, WT1, SALL1, FOXC2

-- 182 of 2082--
GOID	GO:0072164
TERM	mesonephric tubule development
P-VALUE	7.0983251236273e-08
CORRECTED P-VALUE	0.00014778712907392
NUM_ANNOTATIONS	14 (of 95)
ANNOTATED_GENES	SIX2, HOXD11, FOXD1, HOXA11, WT1, SALL1, FOXC2, HOXB7, GATA3, PAX2, SIX1, SIM1, PAX8, TCF21

-- 183 of 2082--
GOID	GO:0060411
TERM	cardiac septum morphogenesis
P-VALUE	7.91745895593314e-08
CORRECTED P-VALUE	0.000164841495462528
NUM_ANNOTATIONS	12 (of 68)
ANNOTATED_GENES	TBX20, MSX2, PROX1, GATA4, ISL1, NKX2-5, HEY2, TBX3, TBX2, GATA6, TBX5, HAND1

-- 184 of 2082--
GOID	GO:0072009
TERM	nephron epithelium development
P-VALUE	7.94857262838041e-08
CORRECTED P-VALUE	0.00016548928212288
NUM_ANNOTATIONS	15 (of 111)
ANNOTATED_GENES	TCF21, TFAP2B, PAX8, FOXD1, HOXA11, FOXC2, WT1, SALL1, GATA3, HOXB7, IRX3, SIX1, PAX2, SIX2, HOXD11

-- 185 of 2082--
GOID	GO:0007409
TERM	axonogenesis
P-VALUE	8.43544873552834e-08
CORRECTED P-VALUE	0.0001756260426737
