Date	Wed Feb 19 18:29:42 EST 2025
Aspect	P
P-value cutoff	0.01
Calculate FDR	Yes
Regulation links followed	Yes
Bonferroni correction	Yes
Uploaded gene list	polycomb gene_list
Annotation file	gene_association.goa_human_hgnc
Ontology file	
Evidence codes used	IMP (25206), IEP (933), ISS (28265), RCA (470), IGI (2047), ISO (11), IEA (73570), ISA (1439), IKR (23), HMP (129), IDA (88710), ND (1706), HEP (70), IBA (68552), IC (6837), TAS (95949), HDA (9421), EXP (613), NAS (7152), IPI (213005), ISM (3)
Unknown identifiers (222)	AC003986.1 AC003986.2 AC003986.3 AC004080.2 AC004080.3 AC004080.4 AC004080.5 AC004080.6 AC005224.2 AC007405.2 AC008060.2 AC008060.3 AC008406.3 AC008808.1 AC008808.2 AC008875.1 AC009166.1 AC009292.2 AC009531.1 AC010478.1 AC010997.3 AC010997.4 AC011396.2 AC011700.1 AC012531.1 AC012531.4 AC012574.1 AC012594.1 AC015911.4 AC016251.2 AC018470.1 AC018553.2 AC018563.1 AC019068.1 AC023886.1 AC025171.1 AC025171.2 AC025171.3 AC025171.5 AC026688.2 AC026704.1 AC027243.1 AC058822.1 AC074099.1 AC078909.1 AC078909.2 AC083795.2 AC084864.1 AC087477.2 AC087477.5 AC087477.6 AC090340.1 AC091076.1 AC091133.2 AC091133.3 AC091959.3 AC091980.2 AC099786.2 AC099786.3 AC100791.2 AC103702.1 AC103702.2 AC103746.1 AC105389.1 AC106738.2 AC106786.1 AC108210.1 AC108482.1 AC116667.2 AL021808.1 AL035443.1 AL049637.2 AL049874.3 AL079303.1 AL121612.2 AL135960.1 AL136366.1 AL137784.1 AL137784.2 AL137784.3 AL138688.1 AL139420.2 AL158013.1 AL158211.3 AL161457.2 AL161781.2 AL161908.1 AL161908.2 AL354863.1 AL355497.1 AL359922.1 AL365259.1 AP000697.1 AP000894.2 AP001122.1 ASTM1-AS1 BARX1-DT C5orf66 CCDC140 CDKN2A-DT CRNDE DLEU2 DLX6-AS1 EMX2OS FENDRR FEZF1-AS1 FIRRE FOXC2-AS1 FOXD1-AS1 FOXD2-AS1 FOXD3-AS1 FZD10-DT GATA2-AS1 GATA3-AS1 GATA6-AS1 HALGR HALGROS HAND2-AS1 HIST1H2BPS2 HIST1H3I HIST1H3L HLX-AS1 HMGN1P6 HNRNPA1P1 HOTAIR HOTAIRM1 HOTTIP HOXA-AS2 HOXA-AS3 HOXA10-AS HOXA11-AS HOXB-AS1 HOXB-AS2 HOXB-AS3 HOXB-AS4 HOXC-AS1 HOXC-AS2 HOXC-AS3 HOXC13-AS HOXD2 LBX1-AS1 LEF1-AS1 LHX5-AS1 LIN28B-AS1 LINC00261 LINC00543 LINC00556 LINC00629 LINC00682 LINC01079 LINC01096 LINC01097 LINC01143 LINC01305 LINC01312 LINC01385 LINC01396 LINC01475 LINC01798 LINC01833 LINC01956 LINC02084 LINC02086 LINC02106 LINC02202 LINC02268 LOC401463 MGC12916 MIR146B MIR148A MIR152 MIR182 MIR196A1 MIR196A2 MIR3663 MIR449A MIR503HG MIR6068 MIR8089 MIR96 MNX1-AS1 MORF4L2P1 NR2F2-AS1 PANCR PAUPAR PGM5-AS1 PLUT PNKDP1 PPIAP28 PTCSC2 RF00017 RF01905 RF01906 RF01954 RF01975 RF01976 RF01979 RF02040 RF02043 RF02142 RF02272 RN7SL272P RNF219-AS1 RNU5D-2P RNU6-1 RNU6-570P SALRNA1 SATB2-AS1 SENCR SIX3-AS1 SOX2-OT SOX21-AS1 SPA17P1 TARID TBX2-AS1 TBX5-AS1 THORLNC TRAPPC2P2 TTC6 ZFHX4-AS1 ZIC4-AS1 ZNF503-AS2

GOID	TERM	CORRECTED_PVALUE	UNCORRECTED_PVALUE	NUM_LIST_ANNOTATIONS	LIST_SIZE	TOTAL_NUM_ANNOTATIONS	POPULATION_SIZE	FDR_RATE	EXPECTED_FALSE_POSITIVES	ANNOTATED_GENES
GO:0060926	cardiac pacemaker cell development	3.29970203466363e-05	1.58487129426687e-08	6	482	9	19817	0.00%	0.00	NKX2-5, TBX3, TBX18, TBX5, ISL1, SHOX2
GO:0001823	mesonephros development	3.42361679297404e-05	1.64438846924786e-08	15	482	99	19817	0.00%	0.00	PAX8, TCF21, HOXD11, SIX2, OSR2, HOXA11, FOXD1, WT1, FOXC2, SALL1, GATA3, HOXB7, SIX1, SIM1, PAX2
GO:0003208	cardiac ventricle morphogenesis	3.54483180435528e-05	1.70260893580945e-08	13	482	72	19817	0.00%	0.00	POU4F1, GATA3, FOXC2, GATA4, TBX20, PROX1, FOXF1, HAND2, ISL1, NKX2-5, HEY2, HAND1, TBX5
GO:0072078	nephron tubule morphogenesis	3.54483180435528e-05	1.70260893580945e-08	13	482	72	19817	0.00%	0.00	SIX2, HOXD11, SIX1, PAX2, GATA3, HOXB7, IRX3, SALL1, WT1, FOXD1, HOXA11, PAX8, TCF21
GO:0003197	endocardial cushion development	4.14332240742853e-05	1.99006839934127e-08	11	482	49	19817	0.00%	0.00	TBX5, TWIST1, TBX3, TBX2, HEY2, FOXF1, ISL1, MSX2, MSX1, TBX20, GATA4
GO:0007507	heart development	4.53608844937457e-05	2.17871683447386e-08	38	482	570	19817	0.00%	0.00	POU4F1, FOXC2, PAX8, HEY2, SHOX2, FOXF1, HOXA13, NKX2-6, EOMES, IRX3, GATA4, PROX1, TBX20, FOXL1, POU4F2, ISL1, SIX1, SALL1, WT1, MSX1, HAND1, TBX18, TBX5, GATA6, PRDM1, TBX2, ZIC3, HAND2, PITX2, GATA3, LBX1, MSX2, GJB6, STK3, TWIST1, SOX17, TBX3, NKX2-5
GO:0072088	nephron epithelium morphogenesis	5.00548793882888e-05	2.40417288128188e-08	13	482	74	19817	0.00%	0.00	PAX8, TCF21, SIX2, HOXD11, FOXD1, HOXA11, SALL1, WT1, IRX3, GATA3, HOXB7, PAX2, SIX1
GO:0030902	hindbrain development	5.58739021440044e-05	2.6836648484152e-08	18	482	150	19817	0.00%	0.00	EN2, POU4F1, GBX2, HOXB1, NFIB, PHOX2B, LMX1A, HOXA2, GSX2, PTF1A, LEF1, GATA2, PROX1, HOXB3, TBR1, EN1, LHX5, HOXB2
GO:0060675	ureteric bud morphogenesis	6.74395765207624e-05	3.23917274355247e-08	12	482	63	19817	0.00%	0.00	PAX8, TCF21, HOXD11, SIX2, WT1, SALL1, HOXA11, FOXD1, SIX1, PAX2, HOXB7, GATA3
GO:0061333	renal tubule morphogenesis	6.98827263593617e-05	3.35651903743332e-08	13	482	76	19817	0.00%	0.00	TCF21, PAX8, GATA3, IRX3, HOXB7, SIX1, PAX2, FOXD1, HOXA11, WT1, SALL1, SIX2, HOXD11
GO:0071542	dopaminergic neuron differentiation	7.21169471246075e-05	3.46383031338172e-08	9	482	31	19817	0.00%	0.00	OTX2, LMX1A, FOXA2, EN1, DMRTA2, LMX1B, NR4A2, FOXA1, PHOX2B
GO:0021983	pituitary gland development	7.8373188702222e-05	3.76432222392997e-08	10	482	41	19817	0.00%	0.00	ISL1, SALL1, GATA2, PITX2, SIX3, OTP, SOX3, PAX6, SOX2, PITX1
GO:0060920	cardiac pacemaker cell differentiation	8.07956657941633e-05	3.88067559049776e-08	6	482	10	19817	0.00%	0.00	SHOX2, TBX5, TBX18, ISL1, TBX3, NKX2-5
GO:0072171	mesonephric tubule morphogenesis	8.11933062874772e-05	3.89977455751571e-08	12	482	64	19817	0.00%	0.00	SIX2, HOXD11, SIX1, PAX2, HOXB7, GATA3, WT1, SALL1, FOXD1, HOXA11, PAX8, TCF21
GO:0072028	nephron morphogenesis	8.22379583952965e-05	3.94994997095564e-08	13	482	77	19817	0.00%	0.00	SALL1, WT1, HOXA11, FOXD1, SIX1, PAX2, IRX3, HOXB7, GATA3, SIX2, HOXD11, TCF21, PAX8
GO:0060021	roof of mouth development	8.44029898900792e-05	4.05393803506624e-08	14	482	91	19817	0.00%	0.00	TCF21, TBX2, TBX3, FOXE1, TWIST1, DLX5, MSX1, VAX1, LEF1, ALX4, SATB2, HAND2, OSR2, DLX6
GO:0072080	nephron tubule development	8.44029898900792e-05	4.05393803506624e-08	14	482	91	19817	0.00%	0.00	HOXD11, SIX2, WT1, SALL1, FOXD1, HOXA11, PAX2, SIX1, HOXB7, GATA3, IRX3, PAX8, TCF21, TFAP2B
GO:0060923	cardiac muscle cell fate commitment	0.000102107172635835	4.90428302765776e-08	5	482	6	19817	0.00%	0.00	TBX5, TBX18, WT1, NKX2-5, TBX3
GO:0048468	cell development	0.000109911027508739	5.27910794950716e-08	106	482	2615	19817	0.00%	0.00	FLI1, POU4F3, IRX5, NR2E1, NR4A2, OTX2, DLX2, VAX2, HOXA13, HOXB8, NKX2-6, FOXL2, HOXB7, IRX3, EOMES, FEZF1, MECOM, PGM5, LHX6, LHX2, PAX6, NFIB, GFI1, POU4F2, SOX1, BARHL2, LHX9, PAX2, EN2, WT1, TAL1, HOXB4, DLX5, HOXA2, OSTM1, MEIS1, TBX5, TBX18, IGF2BP1, FOXB1, MEIS2, ZDBF2, ONECUT2, GATA2, DLX1, GATA3, LEF1, ISL2, MSX2, STK3, HOXA9, ARX, HOXB3, HOXA5, EN1, FOXA1, OLIG1, OLIG2, POU4F1, VAX1, FOXC2, NKX2-3, HOXD9, SPAG6, MNX1, OTP, LMX1A, HEY2, SHOX2, DMRT1, NOLC1, SIX3, GATA4, TBX20, HOXA11, PROX1, HOXA7, ALX1, C14orf39, HOXD10, ONECUT1, PRKCH, SATB2, PHOX2B, HLX, ISL1, SIX1, ADCYAP1, GBX2, FOXD1, LHX8, GSX2, FERD3L, NKX6-1, PRDM1, FEZF2, RUNX3, RNF220, HAND2, PITX2, LHX4, TWIST1, TBR1, TBX3, DMRTA2, NKX2-5
GO:0010605	negative regulation of macromolecule metabolic process	0.000128284781295371	6.16161293445585e-08	107	482	2656	19817	0.00%	0.00	TCF21, HEY2, OTP, SOX3, HOXD8, SOX14, FOXC2, OLIG3, HOXD9, VAX1, PAX9, POU4F1, FOXA1, OLIG2, HOXA7, HIST1H1B, DMBX1, ALX1, GATA4, PROX1, TBX20, TGIF1, SIX3, TBX15, SHOX2, DMRT1, PITX1, LIN28B, FEZF2, PRDM1, FERD3L, GATA6, NKX6-1, HAND1, NR2F2, CUEDC2, FOXD1, SIX1, ZIC2, SATB2, ISL1, CDX2, CBX8, NKX2-5, CDKN2A, TBR1, TFAP2B, TBX3, HOXC8, TWIST1, RUNX3, HAND2, SKOR2, CBX2, DLX2, VAX2, PAX5, NBDY, FOXE1, NR4A2, ZNF503, GSC, NR2E1, OSR2, SKOR1, PAX6, SIM2, LHX2, MECOM, FEZF1, ZFHX3, FOXL2, EOMES, IRX3, HOXB8, TTF1, FOXF1, MCIDAS, SOX2, TBX2, MEIS2, TBX18, IGF2BP1, TAL1, IGF2BP3, HOXB4, HOXA2, SALL1, WT1, MSX1, PAX2, GFI1, POU4F2, LHX9, SOX1, NFIB, EN1, ARX, HOXB3, PRDM6, FOXD3, MSX2, GATA2, DLX1, GATA3, LEF1, PDX1
GO:0001657	ureteric bud development	0.000128834914476179	6.18803623804895e-08	14	482	94	19817	0.00%	0.00	HOXB7, GATA3, PAX2, SIX1, SIM1, FOXD1, HOXA11, WT1, FOXC2, SALL1, HOXD11, SIX2, TCF21, PAX8
GO:0061326	renal tubule development	0.000128834914476179	6.18803623804895e-08	14	482	94	19817	0.00%	0.00	PAX8, TFAP2B, TCF21, HOXD11, SIX2, PAX2, SIX1, GATA3, IRX3, HOXB7, WT1, SALL1, HOXA11, FOXD1
GO:0048738	cardiac muscle tissue development	0.000139311698692881	6.69124393337564e-08	21	482	214	19817	0.00%	0.00	GJB6, TBX3, NKX2-5, SHOX2, NKX2-6, IRX3, TBX20, PROX1, MSX2, GATA4, HAND1, TBX5, GATA6, TBX18, TBX2, HEY2, ISL1, POU4F1, MSX1, WT1, FOXC2
GO:0001654	eye development	0.000146659697978965	7.04417377420579e-08	29	482	382	19817	0.00%	0.00	PITX2, SIX3, GATA3, FOXL2, DLX1, PROX1, SLC17A6, LHX2, TFAP2B, PAX6, TWIST1, VAX1, NR2E1, PAX2, SIX6, FOXC2, WT1, OSR2, SOX1, POU4F2, MEIS2, TBX2, PRDM1, RAX, VAX2, SOX2, DLX2, MEIS1, PTF1A
GO:0072163	mesonephric epithelium development	0.00014778712907392	7.0983251236273e-08	14	482	95	19817	0.00%	0.00	PAX8, TCF21, HOXD11, SIX2, GATA3, HOXB7, SIX1, PAX2, SIM1, FOXD1, HOXA11, WT1, SALL1, FOXC2
GO:0072164	mesonephric tubule development	0.00014778712907392	7.0983251236273e-08	14	482	95	19817	0.00%	0.00	SIX2, HOXD11, FOXD1, HOXA11, WT1, SALL1, FOXC2, HOXB7, GATA3, PAX2, SIX1, SIM1, PAX8, TCF21
GO:0060411	cardiac septum morphogenesis	0.000164841495462528	7.91745895593314e-08	12	482	68	19817	0.00%	0.00	TBX20, MSX2, PROX1, GATA4, ISL1, NKX2-5, HEY2, TBX3, TBX2, GATA6, TBX5, HAND1
GO:0072009	nephron epithelium development	0.00016548928212288	7.94857262838041e-08	15	482	111	19817	0.00%	0.00	TCF21, TFAP2B, PAX8, FOXD1, HOXA11, FOXC2, WT1, SALL1, GATA3, HOXB7, IRX3, SIX1, PAX2, SIX2, HOXD11
GO:0007409	axonogenesis	0.0001756260426737	8.43544873552834e-08	31	482	431	19817	0.00%	0.00	VAX2, LMX1A, OTX2, FOXB1, FEZF2, NKX6-1, NR4A2, HOXA2, DLX5, GBX2, FOXD1, PAX2, VAX1, POU4F1, NR2E1, LHX9, PHOX2B, ISL1, BARHL2, POU4F3, POU4F2, NFIB, PAX6, LHX2, ARX, TBR1, LHX4, FEZF1, ISL2, GATA3, SHOX2
GO:0072132	mesenchyme morphogenesis	0.000181614365932447	8.72307233104933e-08	11	482	56	19817	0.00%	0.00	MSX2, TBX20, MSX1, FOXC2, LEF1, ISL1, FOXF1, HEY2, TBX2, TBX3, TWIST1
GO:0150063	visual system development	0.000183424239184526	8.81000188206178e-08	29	482	386	19817	0.00%	0.00	SOX1, POU4F2, OSR2, SIX6, FOXC2, WT1, NR2E1, VAX1, PAX2, PTF1A, MEIS1, SOX2, VAX2, DLX2, TBX2, MEIS2, PRDM1, RAX, SLC17A6, PROX1, PITX2, SIX3, GATA3, FOXL2, DLX1, TWIST1, PAX6, LHX2, TFAP2B
GO:0001658	branching involved in ureteric bud morphogenesis	0.000220164797412209	1.05746780697507e-07	11	482	57	19817	0.00%	0.00	TCF21, PAX8, WT1, SALL1, FOXD1, HOXA11, PAX2, SIX1, HOXB7, HOXD11, SIX2
GO:0035050	embryonic heart tube development	0.000239916992907179	1.15233906295475e-07	13	482	84	19817	0.00%	0.00	TBX20, FOXC2, GATA4, LBX1, PITX2, HAND2, NKX2-6, ZIC3, NKX2-5, TBX3, TBX2, SOX17, HAND1
GO:0072189	ureter development	0.000253285428061021	1.21654864582623e-07	7	482	18	19817	0.00%	0.00	EMX2, FOXF1, TBX18, SOX17, SIX1, PAX2, GATA3
GO:0048701	embryonic cranial skeleton morphogenesis	0.000255547467054656	1.22741338642966e-07	10	482	46	19817	0.00%	0.00	PAX5, HOXA1, DLX2, HOXA2, TWIST1, TBX15, SIX1, FOXC2, IRX5, SIX2
GO:0030878	thyroid gland development	0.000255760133645698	1.22843483979682e-07	8	482	26	19817	0.00%	0.00	HOXA3, PAX8, NKX2-5, HOXA5, FOXE1, HOXB3, HOXD3, SIX1
GO:1904888	cranial skeletal system development	0.000271283061736411	1.3029926116062e-07	12	482	71	19817	0.00%	0.00	TBX15, SIX1, MSX2, FOXC2, IRX5, SIX2, FOXE1, PAX5, HOXA1, DLX2, HOXA2, TWIST1
GO:0021543	pallium development	0.000295152491090533	1.41763924635222e-07	18	482	167	19817	0.00%	0.00	IGF2BP1, PAX5, FEZF2, LMX1A, DLX2, NR2E1, LHX5, TBR1, ARX, LHX2, LHX6, DMRTA2, PAX6, EMX2, DLX1, EOMES, LEF1, PROX1
GO:0051101	regulation of DNA binding	0.000336364763859452	1.61558484082349e-07	15	482	117	19817	0.00%	0.00	HAND1, TWIST1, LHX2, PAX6, HEY2, PDX1, POU4F2, RNF220, HAND2, ISL1, POU4F1, GATA3, LEF1, MSX1, MSX2
GO:0010002	cardioblast differentiation	0.000341034537100863	1.63801410711269e-07	6	482	12	19817	0.00%	0.00	GATA4, NKX2-5, EOMES, TBX5, GATA6, ISL1
GO:0021546	rhombomere development	0.000350208759359349	1.68207857521301e-07	5	482	7	19817	0.00%	0.00	HOXB3, GBX2, HOXA2, HOXB1, HOXB2
GO:0021877	forebrain neuron fate commitment	0.000350208759359349	1.68207857521301e-07	5	482	7	19817	0.00%	0.00	TBR1, FEZF2, GATA2, PAX6, SATB2
GO:0021902	commitment of neuronal cell to specific neuron type in forebrain	0.000350208759359349	1.68207857521301e-07	5	482	7	19817	0.00%	0.00	PAX6, TBR1, FEZF2, GATA2, SATB2
GO:0048483	autonomic nervous system development	0.000392560702131475	1.88549808900804e-07	10	482	48	19817	0.00%	0.00	ARX, TFAP2B, HOXB2, SIX1, GATA3, GBX2, HOXB1, HAND2, HLX, PHOX2B
GO:0048546	digestive tract morphogenesis	0.000392560702131475	1.88549808900804e-07	10	482	48	19817	0.00%	0.00	NKX2-3, GATA4, FOXF1, SHOX2, HLX, SIX2, HOXA13, SOX17, TCF21, HOXD13
GO:0072001	renal system development	0.000429168566143546	2.06132836764431e-07	25	482	312	19817	0.00%	0.00	OSR2, SIX1, SIM1, PAX2, SALL1, WT1, FOXC2, FOXD1, PAX8, TBX18, PRDM1, HOXC11, TCF21, EMX2, FOXF1, NUP133, SIX2, HOXD11, GATA3, IRX3, HOXB7, HOXA11, PROX1, SOX17, TFAP2B
GO:0003209	cardiac atrium morphogenesis	0.000487505136924581	2.34152323210654e-07	8	482	28	19817	0.00%	0.00	ISL1, SHOX2, TBX20, PROX1, GATA4, TBX5, HEY2, NKX2-5
GO:2000027	regulation of animal organ morphogenesis	0.000506889912203128	2.43462974160965e-07	12	482	75	19817	0.00%	0.00	SIX2, WT1, MSX1, HOXA11, DMRT3, SIX1, PAX2, PAX9, GATA3, HOXB7, PAX8, HOXC11
GO:0051216	cartilage development	0.000606536584033897	2.91324007701199e-07	19	482	194	19817	0.00%	0.00	UNCX, RUNX3, HOXC4, HAND2, SIX2, HOXD3, SHOX2, MSX2, HOXA11, HOXA5, HOXB3, SATB2, OSR2, NFIB, MSX1, HOXA3, HAND1, DLX2, PITX1
GO:0048534	hematopoietic or lymphoid organ development	0.000629678972249978	3.02439467939471e-07	13	482	91	19817	0.00%	0.00	HOXB4, HOXA3, FOXE1, FOXL1, NKX2-5, TCF21, ONECUT1, BARX1, HAND2, SIX1, GATA3, PITX2, NKX2-3
GO:0061351	neural precursor cell proliferation	0.000653620560070959	3.13938789659443e-07	16	482	140	19817	0.00%	0.00	GBX2, VAX1, NR2E1, OTP, IGF2BP1, ZNF503, PROX1, GATA2, SIX3, LEF1, EMX2, DMRTA2, PAX6, ARX, LHX2, LHX5
GO:0072073	kidney epithelium development	0.000653620560070959	3.13938789659443e-07	16	482	140	19817	0.00%	0.00	SIX1, SIM1, PAX2, SALL1, WT1, FOXC2, FOXD1, PAX8, TCF21, HOXD11, SIX2, GATA3, HOXB7, IRX3, HOXA11, TFAP2B
GO:0007411	axon guidance	0.000681893795583076	3.27518633805512e-07	21	482	235	19817	0.00%	0.00	LMX1A, OTX2, FEZF2, DLX5, HOXA2, FOXD1, GBX2, VAX1, LHX9, ISL1, POU4F3, POU4F2, NFIB, PAX6, LHX2, ARX, TBR1, LHX4, FEZF1, ISL2, GATA3
GO:0060932	His-Purkinje system cell differentiation	0.00071982918738626	3.4573928308658e-07	4	482	4	19817	0.00%	0.00	NKX2-5, IRX3, TBX3, TBX5
GO:0097485	neuron projection guidance	0.000731898381367356	3.51536206228317e-07	21	482	236	19817	0.00%	0.00	LMX1A, OTX2, FEZF2, DLX5, HOXA2, FOXD1, GBX2, VAX1, LHX9, ISL1, POU4F3, POU4F2, NFIB, PAX6, LHX2, TBR1, ARX, LHX4, FEZF1, ISL2, GATA3
GO:0060993	kidney morphogenesis	0.0010491877293292	5.03932626959272e-07	13	482	95	19817	0.00%	0.00	TCF21, PAX8, HOXA11, FOXD1, SALL1, WT1, HOXB7, IRX3, GATA3, PAX2, SIX1, SIX2, HOXD11
GO:0003207	cardiac chamber formation	0.00106329573349305	5.10708805712319e-07	6	482	14	19817	0.00%	0.00	NKX2-5, TBX20, TBX2, TBX5, HAND2, HAND1
GO:0007498	mesoderm development	0.00110255601492549	5.29565809282178e-07	15	482	128	19817	0.00%	0.00	TBX3, LHX2, TAL1, HAND1, TBX20, HOXA11, FOXC2, EOMES, IRX3, LEF1, POU4F1, PAX2, SIX2, NUP133, FOXF1
GO:0060795	cell fate commitment involved in formation of primary germ layer	0.00116043279051313	5.57364452696028e-07	8	482	31	19817	0.00%	0.00	SOX17, SOX2, GATA6, PAX2, EOMES, FOXC2, HOXA11, SIX2
GO:0072006	nephron development	0.00116250383318236	5.58359189809008e-07	16	482	146	19817	0.00%	0.00	TFAP2B, GATA3, HOXB7, IRX3, HOXA11, NUP133, SIX2, HOXD11, TCF21, PAX8, SIX1, PAX2, FOXD1, FOXC2, SALL1, WT1
GO:0021675	nerve development	0.00120257415816531	5.77605263287852e-07	12	482	81	19817	0.00%	0.00	HOXB1, POU4F3, PHOX2B, ISL1, POU4F1, SIX1, PAX2, SALL1, HOXA3, HOXB2, HOXB3, HOXA1
GO:0072359	circulatory system development	0.00124447225763143	5.97729230370522e-07	54	482	1093	19817	0.00%	0.00	TBX20, PROX1, GATA4, EOMES, IRX3, NKX2-6, HOXA13, FOXF1, SHOX2, PAX6, FOXL1, HOXA7, FOXC2, POU4F1, NR2E1, HEY2, TCF21, PAX8, HOXA3, MSX2, LBX1, LEF1, PITX2, GATA3, GATA2, HAND2, ZIC3, NKX2-5, HOXA1, HOXA5, TFAP2B, TBX3, HOXB3, SOX17, TWIST1, STK3, GJB6, MSX1, GBX2, WT1, SALL1, SIX1, ISL1, POU4F2, CDX2, TBX2, PRDM1, TBX18, TBX5, GATA6, MEIS1, NR2F2, TAL1, HAND1
GO:0046622	positive regulation of organ growth	0.00125751976500171	6.03996044669407e-07	9	482	42	19817	0.00%	0.00	HLX, PROX1, TBX20, WT1, TBX5, GATA6, HEY2, TBX2, ARX
GO:0043010	camera-type eye development	0.00130089347971148	6.24828760668336e-07	25	482	331	19817	0.00%	0.00	TWIST1, LHX2, TFAP2B, PAX6, SLC17A6, GATA3, SIX3, PITX2, FOXL2, DLX1, PROX1, MEIS1, PTF1A, TBX2, RAX, VAX2, DLX2, OSR2, SOX1, POU4F2, PAX2, VAX1, NR2E1, FOXC2, WT1
GO:0045597	positive regulation of cell differentiation	0.00146350006869334	7.02929908113996e-07	44	482	815	19817	0.00%	0.00	MSX2, GATA2, DLX1, LEF1, GATA3, RUNX3, DMRTA2, HOXA5, NKX2-5, SOX17, TWIST1, STK3, PAX2, SIX1, POU4F2, HLX, PHOX2B, ISL1, PRKCH, CDX2, SOX2, FEZF2, GSX2, GATA6, TBX5, NKX6-1, TAL1, HOXB4, GATA4, HOXA11, TBX20, PROX1, IRX3, HOXD3, SHOX2, PAX6, FEZF1, ALX1, POU4F1, FOXA1, OLIG2, DLX2, PAX8, OTP
GO:0009892	negative regulation of metabolic process	0.00153512165722002	7.37330286849193e-07	109	482	2859	19817	0.00%	0.00	CDX2, HOXC10, CBX8, SATB2, ISL1, SIX1, ZIC2, CUEDC2, FOXD1, HAND1, NR2F2, FERD3L, GATA6, NKX6-1, PRDM1, FEZF2, LIN28B, PITX1, CBX2, RUNX3, HAND2, SKOR2, HOXC8, TWIST1, TBR1, TBX3, TFAP2B, CDKN2A, NKX2-5, FOXA1, OLIG2, POU4F1, VAX1, PAX9, OLIG3, SOX14, FOXC2, HOXD8, HOXD9, SOX3, OTP, TCF21, HEY2, DMRT1, SHOX2, TGIF1, TBX15, SIX3, GATA4, TBX20, PROX1, HIST1H1B, HOXA7, DMBX1, ALX1, FOXA2, NFIB, POU4F2, GFI1, LHX9, SOX1, PAX2, SALL1, WT1, MSX1, TAL1, IGF2BP3, HOXA2, HOXB4, IGF2BP1, TBX18, MEIS2, TBX2, SOX2, PDX1, DLX1, GATA2, GATA3, LEF1, FOXD3, MSX2, PRDM6, ARX, HOXB3, EN1, OSR2, NR2E1, GSC, ZNF503, NR4A2, PAX5, FOXE1, NBDY, DLX2, VAX2, TTF1, MCIDAS, FOXF1, HOXB8, FOXL2, IRX3, EOMES, ZFHX3, FEZF1, MECOM, LHX2, SIM2, SKOR1, PAX6
GO:0061564	axon development	0.00168673522145792	8.10151403197848e-07	31	482	478	19817	0.00%	0.00	NFIB, ISL1, PHOX2B, BARHL2, LHX9, POU4F2, POU4F3, PAX2, VAX1, POU4F1, NR2E1, FOXD1, GBX2, HOXA2, DLX5, NKX6-1, NR4A2, OTX2, FOXB1, FEZF2, VAX2, LMX1A, SHOX2, GATA3, ISL2, FEZF1, LHX4, LHX2, TBR1, ARX, PAX6
GO:0042693	muscle cell fate commitment	0.00173577951349126	8.33707739429041e-07	6	482	15	19817	0.00%	0.00	TBX5, TBX18, WT1, NKX2-5, TBX2, TBX3
GO:0060413	atrial septum morphogenesis	0.00173577951349126	8.33707739429041e-07	6	482	15	19817	0.00%	0.00	ISL1, TBX5, HEY2, TBX20, NKX2-5, GATA4
GO:0060538	skeletal muscle organ development	0.00175443595344805	8.42668565537006e-07	17	482	169	19817	0.00%	0.00	HOXD10, DMRTA2, TWIST1, FOXL2, EOMES, SHOX2, VGLL2, PAX5, TCF21, PITX1, NR2F2, VAX1, SIX1, WT1, HOXD9, HLX, PHOX2B
GO:0003229	ventricular cardiac muscle tissue development	0.00179558698552593	8.62433710627247e-07	10	482	56	19817	0.00%	0.00	POU4F1, IRX3, FOXC2, PROX1, ISL1, TBX3, NKX2-5, HEY2, HAND1, TBX5
GO:0042476	odontogenesis	0.00181246220736189	8.70539004496586e-07	15	482	133	19817	0.00%	0.00	MSX1, MSX2, DMRT3, NKX2-3, PITX2, LEF1, PAX9, DLX1, HAND2, OSR2, DLX2, GATA6, TWIST1, LHX8, HAND1
GO:0003281	ventricular septum development	0.00194233100253888	9.32915947425016e-07	11	482	70	19817	0.00%	0.00	HOXA13, PROX1, SALL1, GATA4, GATA3, TBX5, PAX8, NKX2-5, HEY2, TBX3, PRDM1
GO:0048332	mesoderm morphogenesis	0.00194233100253888	9.32915947425016e-07	11	482	70	19817	0.00%	0.00	FOXF1, SIX2, PAX2, LEF1, EOMES, FOXC2, TBX20, HOXA11, TAL1, HAND1, TBX3
GO:0048844	artery morphogenesis	0.00194233100253888	9.32915947425016e-07	11	482	70	19817	0.00%	0.00	TFAP2B, TBX2, PRDM1, HOXA1, HEY2, SIX1, PROX1, FOXC2, FOXF1, HAND2, HOXA13
GO:0090183	regulation of kidney development	0.00195687993437858	9.399039070022e-07	8	482	33	19817	0.00%	0.00	GATA3, HOXB7, SIX1, PAX2, FOXD1, WT1, SIX2, PAX8
GO:0045666	positive regulation of neuron differentiation	0.00204876026352486	9.84034708705503e-07	12	482	85	19817	0.00%	0.00	PHOX2B, HOXD3, FOXA1, PROX1, IRX3, GATA2, DLX1, NKX6-1, FEZF1, NKX2-5, DLX2, FEZF2
GO:0046620	regulation of organ growth	0.00232922246410133	1.11874277814665e-06	12	482	86	19817	0.00%	0.00	TBX20, PROX1, WT1, FOXC2, HLX, NKX2-5, HEY2, TBX2, ARX, GATA6, TBX5, STK3
