	chrom1	start1	end1	chrom2	start2	end2	region1	region2	contact_pair	dist_from_diag	pixel_size	gene1	gene2
620	chr18	860000	880000	chr18	22160000	22170000	('chr18', 860000, 880000)	('chr18', 22160000, 22170000)	(('chr18', 860000, 880000), ('chr18', 22160000, 22170000))	21295000.0	200000000	ADCYAP1,AP000894.2	GATA6,GATA6-AS1
621	chr18	3440000	3450000	chr18	22160000	22170000	('chr18', 3440000, 3450000)	('chr18', 22160000, 22170000)	(('chr18', 3440000, 3450000), ('chr18', 22160000, 22170000))	18720000.0	100000000	TGIF1	GATA6,GATA6-AS1
622	chr18	3440000	3450000	chr18	47220000	47230000	('chr18', 3440000, 3450000)	('chr18', 47220000, 47230000)	(('chr18', 3440000, 3450000), ('chr18', 47220000, 47230000))	43780000.0	100000000	TGIF1	SKOR2
623	chr18	3440000	3450000	chr18	57400000	57420000	('chr18', 3440000, 3450000)	('chr18', 57400000, 57420000)	(('chr18', 3440000, 3450000), ('chr18', 57400000, 57420000))	53965000.0	200000000	TGIF1	ONECUT2,AC090340.1
624	chr18	22160000	22170000	chr18	47220000	47230000	('chr18', 22160000, 22170000)	('chr18', 47220000, 47230000)	(('chr18', 22160000, 22170000), ('chr18', 47220000, 47230000))	25060000.0	100000000	GATA6,GATA6-AS1	SKOR2
625	chr18	22160000	22170000	chr18	57400000	57420000	('chr18', 22160000, 22170000)	('chr18', 57400000, 57420000)	(('chr18', 22160000, 22170000), ('chr18', 57400000, 57420000))	35245000.0	200000000	GATA6,GATA6-AS1	ONECUT2,AC090340.1
626	chr18	47220000	47230000	chr18	57400000	57420000	('chr18', 47220000, 47230000)	('chr18', 57400000, 57420000)	(('chr18', 47220000, 47230000), ('chr18', 57400000, 57420000))	10185000.0	200000000	SKOR2	ONECUT2,AC090340.1
627	chr20	21390000	21410000	chr20	22550000	22570000	('chr20', 21390000, 21410000)	('chr20', 22550000, 22570000)	(('chr20', 21390000, 21410000), ('chr20', 22550000, 22570000))	1160000.0	400000000	NKX2-4,AL158013.1	FOXA2,LINC00261
628	chr21	33020000	33080000	chr21	36700000	36710000	('chr21', 33020000, 33080000)	('chr21', 36700000, 36710000)	(('chr21', 33020000, 33080000), ('chr21', 36700000, 36710000))	3655000.0	600000000	OLIG1,OLIG2	SIM2,AP000697.1
629	chrX	25000000	25020000	chrX	56760000	56800000	('chrX', 25000000, 25020000)	('chrX', 56760000, 56800000)	(('chrX', 25000000, 25020000), ('chrX', 56760000, 56800000))	31770000.0	800000000	ARX	NBDY
630	chrX	25000000	25020000	chrX	134540000	134550000	('chrX', 25000000, 25020000)	('chrX', 134540000, 134550000)	(('chrX', 25000000, 25020000), ('chrX', 134540000, 134550000))	109535000.0	200000000	ARX	LINC00629,MIR503HG
631	chrX	25000000	25020000	chrX	137560000	137570000	('chrX', 25000000, 25020000)	('chrX', 137560000, 137570000)	(('chrX', 25000000, 25020000), ('chrX', 137560000, 137570000))	112555000.0	200000000	ARX	ZIC3,AL035443.1
632	chrX	56760000	56800000	chrX	76140000	76160000	('chrX', 56760000, 56800000)	('chrX', 76140000, 76160000)	(('chrX', 56760000, 56800000), ('chrX', 76140000, 76160000))	19370000.0	800000000	NBDY	-
633	chrX	56760000	56800000	chrX	131740000	131760000	('chrX', 56760000, 56800000)	('chrX', 131740000, 131760000)	(('chrX', 56760000, 56800000), ('chrX', 131740000, 131760000))	74970000.0	800000000	NBDY	FIRRE,PNKDP1
634	chrX	76140000	76160000	chrX	131740000	131760000	('chrX', 76140000, 76160000)	('chrX', 131740000, 131760000)	(('chrX', 76140000, 76160000), ('chrX', 131740000, 131760000))	55600000.0	400000000	-	FIRRE,PNKDP1
635	chrX	131740000	131760000	chrX	137560000	137570000	('chrX', 131740000, 131760000)	('chrX', 137560000, 137570000)	(('chrX', 131740000, 131760000), ('chrX', 137560000, 137570000))	5815000.0	200000000	FIRRE,PNKDP1	ZIC3,AL035443.1
636	chrX	131740000	131760000	chrX	140500000	140510000	('chrX', 131740000, 131760000)	('chrX', 140500000, 140510000)	(('chrX', 131740000, 131760000), ('chrX', 140500000, 140510000))	8755000.0	200000000	FIRRE,PNKDP1	SOX3
637	chrX	134540000	134550000	chrX	137560000	137570000	('chrX', 134540000, 134550000)	('chrX', 137560000, 137570000)	(('chrX', 134540000, 134550000), ('chrX', 137560000, 137570000))	3020000.0	100000000	LINC00629,MIR503HG	ZIC3,AL035443.1
638	chrX	134540000	134550000	chrX	140500000	140510000	('chrX', 134540000, 134550000)	('chrX', 140500000, 140510000)	(('chrX', 134540000, 134550000), ('chrX', 140500000, 140510000))	5960000.0	100000000	LINC00629,MIR503HG	SOX3
639	chrX	137560000	137570000	chrX	140500000	140510000	('chrX', 137560000, 137570000)	('chrX', 140500000, 140510000)	(('chrX', 137560000, 137570000), ('chrX', 140500000, 140510000))	2940000.0	100000000	ZIC3,AL035443.1	SOX3
640	chr2	27350000	27360000	chr2	74455000	74465000	('chr2', 27350000, 27360000)	('chr2', 74455000, 74465000)	(('chr2', 27350000, 27360000), ('chr2', 74455000, 74465000))	47105000.0	100000000	GTF3C2	INO80B,WBP1,MOGS
641	chr10	73760000	73770000	chr10	97420000	97430000	('chr10', 73760000, 73770000)	('chr10', 97420000, 97430000)	(('chr10', 73760000, 73770000), ('chr10', 97420000, 97430000))	23660000.0	100000000	SEC24C	PGAM1
642	chr10	73760000	73770000	chr10	102140000	102150000	('chr10', 73760000, 73770000)	('chr10', 102140000, 102150000)	(('chr10', 73760000, 73770000), ('chr10', 102140000, 102150000))	28380000.0	100000000	SEC24C	PPRC1,NOLC1
643	chr10	73760000	73770000	chr10	102430000	102440000	('chr10', 73760000, 73770000)	('chr10', 102430000, 102440000)	(('chr10', 73760000, 73770000), ('chr10', 102430000, 102440000))	28670000.0	100000000	SEC24C	CUEDC2,MIR146B
644	chr10	97420000	97430000	chr10	102140000	102150000	('chr10', 97420000, 97430000)	('chr10', 102140000, 102150000)	(('chr10', 97420000, 97430000), ('chr10', 102140000, 102150000))	4720000.0	100000000	PGAM1	PPRC1,NOLC1
645	chr10	97420000	97430000	chr10	102430000	102440000	('chr10', 97420000, 97430000)	('chr10', 102430000, 102440000)	(('chr10', 97420000, 97430000), ('chr10', 102430000, 102440000))	5010000.0	100000000	PGAM1	CUEDC2,MIR146B
646	chr10	102140000	102150000	chr10	102430000	102440000	('chr10', 102140000, 102150000)	('chr10', 102430000, 102440000)	(('chr10', 102140000, 102150000), ('chr10', 102430000, 102440000))	290000.0	100000000	PPRC1,NOLC1	CUEDC2,MIR146B
647	chr2	199450000	199460000	chr2	206260000	206270000	('chr2', 199450000, 199460000)	('chr2', 206260000, 206270000)	(('chr2', 199450000, 199460000), ('chr2', 206260000, 206270000))	6810000.0	100000000	SATB2,SATB2-AS1	ZDBF2,HMGN1P6
648	chr3	62360000	62380000	chr3	138930000	138940000	('chr3', 62360000, 62380000)	('chr3', 138930000, 138940000)	(('chr3', 62360000, 62380000), ('chr3', 138930000, 138940000))	76565000.0	200000000	FEZF2	FOXL2,FOXL2NB
649	chr18	57400000	57420000	chr18	59890000	59900000	('chr18', 57400000, 57420000)	('chr18', 59890000, 59900000)	(('chr18', 57400000, 57420000), ('chr18', 59890000, 59900000))	2485000.0	200000000	ONECUT2,AC090340.1	NOXA
650	chr2	161410000	161420000	chr2	222280000	222290000	('chr2', 161410000, 161420000)	('chr2', 222280000, 222290000)	(('chr2', 161410000, 161420000), ('chr2', 222280000, 222290000))	60870000.0	100000000	TBR1	PAX3,CCDC140
651	chr7	1230000	1240000	chr7	129780000	129790000	('chr7', 1230000, 1240000)	('chr7', 129780000, 129790000)	(('chr7', 1230000, 1240000), ('chr7', 129780000, 129790000))	128550000.0	100000000	UNCX	MIR96,MIR182,AC084864.1
652	chr11	20160000	20170000	chr11	22340000	22350000	('chr11', 20160000, 20170000)	('chr11', 22340000, 22350000)	(('chr11', 20160000, 20170000), ('chr11', 22340000, 22350000))	2180000.0	100000000	DBX1	SLC17A6
653	chr9	93940000	93950000	chr9	124000000	124010000	('chr9', 93940000, 93950000)	('chr9', 124000000, 124010000)	(('chr9', 93940000, 93950000), ('chr9', 124000000, 124010000))	30060000.0	100000000	BARX1,BARX1-DT	LHX2
654	chr2	156320000	156330000	chr2	206260000	206270000	('chr2', 156320000, 156330000)	('chr2', 206260000, 206270000)	(('chr2', 156320000, 156330000), ('chr2', 206260000, 206270000))	49940000.0	100000000	NR4A2,AC074099.1	ZDBF2,HMGN1P6
655	chr3	62360000	62380000	chr3	147390000	147400000	('chr3', 62360000, 62380000)	('chr3', 147390000, 147400000)	(('chr3', 62360000, 62380000), ('chr3', 147390000, 147400000))	85025000.0	200000000	FEZF2	ZIC1,ZIC4,ZIC4-AS1
656	chr7	35240000	35250000	chr7	129780000	129790000	('chr7', 35240000, 35250000)	('chr7', 129780000, 129790000)	(('chr7', 35240000, 35250000), ('chr7', 129780000, 129790000))	94540000.0	100000000	TBX20,AC009531.1	MIR96,MIR182,AC084864.1
657	chr3	27710000	27720000	chr3	62360000	62380000	('chr3', 27710000, 27720000)	('chr3', 62360000, 62380000)	(('chr3', 27710000, 27720000), ('chr3', 62360000, 62380000))	34655000.0	200000000	EOMES,LINC02084	FEZF2
658	chr11	22340000	22350000	chr11	44310000	44320000	('chr11', 22340000, 22350000)	('chr11', 44310000, 44320000)	(('chr11', 22340000, 22350000), ('chr11', 44310000, 44320000))	21970000.0	100000000	SLC17A6	ALX4
659	chr9	122210000	122220000	chr9	124000000	124010000	('chr9', 122210000, 122220000)	('chr9', 124000000, 124010000)	(('chr9', 122210000, 122220000), ('chr9', 124000000, 124010000))	1790000.0	100000000	LHX6	LHX2
660	chr2	118830000	118840000	chr2	199450000	199460000	('chr2', 118830000, 118840000)	('chr2', 199450000, 199460000)	(('chr2', 118830000, 118840000), ('chr2', 199450000, 199460000))	80620000.0	100000000	EN1,LINC01956	SATB2,SATB2-AS1
661	chr2	199450000	199460000	chr2	236160000	236170000	('chr2', 199450000, 199460000)	('chr2', 236160000, 236170000)	(('chr2', 199450000, 199460000), ('chr2', 236160000, 236170000))	36710000.0	100000000	SATB2,SATB2-AS1	GBX2,AC019068.1
662	chr11	20600000	20610000	chr11	22340000	22350000	('chr11', 20600000, 20610000)	('chr11', 22340000, 22350000)	(('chr11', 20600000, 20610000), ('chr11', 22340000, 22350000))	1740000.0	100000000	SLC6A5	SLC17A6
663	chr2	199450000	199460000	chr2	222280000	222290000	('chr2', 199450000, 199460000)	('chr2', 222280000, 222290000)	(('chr2', 199450000, 199460000), ('chr2', 222280000, 222290000))	22830000.0	100000000	SATB2,SATB2-AS1	PAX3,CCDC140
664	chr3	62360000	62380000	chr3	158090000	158100000	('chr3', 62360000, 62380000)	('chr3', 158090000, 158100000)	(('chr3', 62360000, 62380000), ('chr3', 158090000, 158100000))	95725000.0	200000000	FEZF2	SHOX2,RSRC1
665	chr18	57400000	57420000	chr18	59260000	59270000	('chr18', 57400000, 57420000)	('chr18', 59260000, 59270000)	(('chr18', 57400000, 57420000), ('chr18', 59260000, 59270000))	1855000.0	200000000	ONECUT2,AC090340.1	RAX
666	chr9	124000000	124010000	chr9	126610000	126620000	('chr9', 124000000, 124010000)	('chr9', 126610000, 126620000)	(('chr9', 124000000, 124010000), ('chr9', 126610000, 126620000))	2610000.0	100000000	LHX2	LMX1B,AL161908.1,AL161908.2
667	chr9	37010000	37030000	chr9	124000000	124010000	('chr9', 37010000, 37030000)	('chr9', 124000000, 124010000)	(('chr9', 37010000, 37030000), ('chr9', 124000000, 124010000))	86985000.0	200000000	PAX5,AL161781.2	LHX2
668	chr2	118830000	118840000	chr2	156320000	156330000	('chr2', 118830000, 118840000)	('chr2', 156320000, 156330000)	(('chr2', 118830000, 118840000), ('chr2', 156320000, 156330000))	37490000.0	100000000	EN1,LINC01956	NR4A2,AC074099.1
669	chr7	122290000	122300000	chr7	129780000	129790000	('chr7', 122290000, 122300000)	('chr7', 129780000, 129790000)	(('chr7', 122290000, 122300000), ('chr7', 129780000, 129790000))	7490000.0	100000000	FEZF1,FEZF1-AS1	MIR96,MIR182,AC084864.1
670	chr11	22340000	22350000	chr11	31810000	31820000	('chr11', 22340000, 22350000)	('chr11', 31810000, 31820000)	(('chr11', 22340000, 22350000), ('chr11', 31810000, 31820000))	9470000.0	100000000	SLC17A6	PAX6,PAUPAR
671	chr6	117260000	117270000	chr6	125730000	125740000	('chr6', 117260000, 117270000)	('chr6', 125730000, 125740000)	(('chr6', 117260000, 117270000), ('chr6', 125730000, 125740000))	8470000.0	100000000	VGLL2	HEY2,AL365259.1
672	chr2	161410000	161420000	chr2	206260000	206270000	('chr2', 161410000, 161420000)	('chr2', 206260000, 206270000)	(('chr2', 161410000, 161420000), ('chr2', 206260000, 206270000))	44850000.0	100000000	TBR1	ZDBF2,HMGN1P6
673	chr2	118210000	118220000	chr2	161410000	161420000	('chr2', 118210000, 118220000)	('chr2', 161410000, 161420000)	(('chr2', 118210000, 118220000), ('chr2', 161410000, 161420000))	43200000.0	100000000	THORLNC	TBR1
674	chr2	161410000	161420000	chr2	236160000	236170000	('chr2', 161410000, 161420000)	('chr2', 236160000, 236170000)	(('chr2', 161410000, 161420000), ('chr2', 236160000, 236170000))	74750000.0	100000000	TBR1	GBX2,AC019068.1
675	chr9	77010000	77020000	chr9	124000000	124010000	('chr9', 77010000, 77020000)	('chr9', 124000000, 124010000)	(('chr9', 77010000, 77020000), ('chr9', 124000000, 124010000))	46990000.0	100000000	FOXB2	LHX2
676	chr2	156320000	156330000	chr2	222280000	222290000	('chr2', 156320000, 156330000)	('chr2', 222280000, 222290000)	(('chr2', 156320000, 156330000), ('chr2', 222280000, 222290000))	65960000.0	100000000	NR4A2,AC074099.1	PAX3,CCDC140
677	chr2	161410000	161420000	chr2	174320000	174330000	('chr2', 161410000, 161420000)	('chr2', 174320000, 174330000)	(('chr2', 161410000, 161420000), ('chr2', 174320000, 174330000))	12910000.0	100000000	TBR1	SP9,LINC01305,AC018470.1
678	chr11	22340000	22350000	chr11	32430000	32440000	('chr11', 22340000, 22350000)	('chr11', 32430000, 32440000)	(('chr11', 22340000, 22350000), ('chr11', 32430000, 32440000))	10090000.0	100000000	SLC17A6	WT1,WT1-AS
679	chr2	118830000	118840000	chr2	161410000	161420000	('chr2', 118830000, 118840000)	('chr2', 161410000, 161420000)	(('chr2', 118830000, 118840000), ('chr2', 161410000, 161420000))	42580000.0	100000000	EN1,LINC01956	TBR1
680	chr7	129780000	129790000	chr7	157000000	157010000	('chr7', 129780000, 129790000)	('chr7', 157000000, 157010000)	(('chr7', 129780000, 129790000), ('chr7', 157000000, 157010000))	27220000.0	100000000	MIR96,MIR182,AC084864.1	MNX1,MNX1-AS1
681	chr6	117260000	117270000	chr6	125360000	125380000	('chr6', 117260000, 117270000)	('chr6', 125360000, 125380000)	(('chr6', 117260000, 117270000), ('chr6', 125360000, 125380000))	8105000.0	200000000	VGLL2	-
682	chr3	62360000	62380000	chr3	128480000	128490000	('chr3', 62360000, 62380000)	('chr3', 128480000, 128490000)	(('chr3', 62360000, 62380000), ('chr3', 128480000, 128490000))	66115000.0	200000000	FEZF2	GATA2,GATA2-AS1
