source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0014013,regulation of gliogenesis,2.567152243786068e-06,True,"""Any process that modulates the frequency, rate or extent of gliogenesis, the formation of mature glia."" [GOC:ef]",106,457,16,21017,0.0350109409190372,0.1509433962264151,query_1,"['GO:0042063', 'GO:0050767']"
GO:BP,GO:0007498,mesoderm development,2.7041097072306024e-06,True,"""The process whose specific outcome is the progression of the mesoderm over time, from its formation to the mature structure. The mesoderm is the middle germ layer that develops into muscle, bone, cartilage, blood and connective tissue."" [GOC:dph, GOC:tb]",138,457,18,21017,0.03938730853391685,0.13043478260869565,query_1,['GO:0009888']
GO:BP,GO:0090090,negative regulation of canonical Wnt signaling pathway,2.7041097072306024e-06,True,"""Any process that decreases the rate, frequency, or extent of the Wnt signaling pathway through beta-catenin, the series of molecular signals initiated by binding of a Wnt protein to a frizzled family receptor on the surface of the target cell, followed by propagation of the signal via beta-catenin, and ending with a change in transcription of target genes."" [GOC:dph, GOC:tb]",138,457,18,21017,0.03938730853391685,0.13043478260869565,query_1,"['GO:0030178', 'GO:0060070', 'GO:0060828']"
GO:MF,GO:0005488,binding,2.711672418715456e-06,True,"""The selective, non-covalent, often stoichiometric, interaction of a molecule with one or more specific sites on another molecule."" [GOC:ceb, GOC:mah, ISBN:0198506732]",18366,456,445,20196,0.9758771929824561,0.024229554611782642,query_1,['GO:0003674']
GO:BP,GO:0033032,regulation of myeloid cell apoptotic process,2.755133725357156e-06,True,"""Any process that modulates the frequency, rate, or extent of myeloid cell apoptotic process."" [GOC:add, GOC:mtg_apoptosis]",33,457,10,21017,0.02188183807439825,0.30303030303030304,query_1,"['GO:0033028', 'GO:0042981']"
GO:BP,GO:0035115,embryonic forelimb morphogenesis,2.755133725357156e-06,True,"""The process, occurring in the embryo, by which the anatomical structures of the forelimb are generated and organized. The forelimbs are the front limbs of an animal, e.g. the arms of a human."" [ISBN:0198612001]",33,457,10,21017,0.02188183807439825,0.30303030303030304,query_1,"['GO:0030326', 'GO:0035136']"
GO:BP,GO:0030278,regulation of ossification,2.7748238930317555e-06,True,"""Any process that modulates the frequency, rate or extent of ossification, the formation of bone or of a bony substance or the conversion of fibrous tissue or of cartilage into bone or a bony substance."" [GOC:go_curators]",122,457,17,21017,0.037199124726477024,0.13934426229508196,query_1,"['GO:0001503', 'GO:0051239']"
GO:BP,GO:0042116,macrophage activation,2.9590369536640832e-06,True,"""A change in morphology and behavior of a macrophage resulting from exposure to a cytokine, chemokine, cellular ligand, or soluble factor."" [GOC:mgi_curators, ISBN:0781735149, PMID:14506301]",107,457,16,21017,0.0350109409190372,0.14953271028037382,query_1,['GO:0002274']
GO:MF,GO:0070888,E-box binding,3.0415265827863037e-06,True,"""Binding to an E-box, a DNA motif with the consensus sequence CANNTG that is found in the promoters of a wide array of genes expressed in neurons, muscle and other tissues."" [GOC:BHF, GOC:vk, PMID:11812799]",59,456,12,20196,0.02631578947368421,0.2033898305084746,query_1,['GO:0000978']
GO:CC,GO:0030055,cell-substrate junction,3.120633725485419e-06,True,"""A cell junction that forms a connection between a cell and the extracellular matrix."" [GOC:aruk, GOC:bc, GOC:hb, GOC:mah, PMID:10419689, PMID:1643657, PMID:16805308, PMID:26923917, PMID:8314002]",433,459,30,22115,0.06535947712418301,0.06928406466512702,query_1,['GO:0070161']
GO:BP,GO:0002697,regulation of immune effector process,3.1335292854250136e-06,True,"""Any process that modulates the frequency, rate, or extent of an immune effector process."" [GOC:add]",381,457,30,21017,0.06564551422319474,0.07874015748031496,query_1,"['GO:0002252', 'GO:0002682']"
GO:BP,GO:0060688,regulation of morphogenesis of a branching structure,3.15610224555212e-06,True,"""Any process that modulates the rate, frequency, or extent of branching morphogenesis, the process in which the anatomical structures of branches are generated and organized."" [GOC:dph]",54,457,12,21017,0.0262582056892779,0.2222222222222222,query_1,"['GO:0001763', 'GO:0022603', 'GO:0051239']"
GO:BP,GO:0014910,regulation of smooth muscle cell migration,3.1963541023820146e-06,True,"""Any process that modulates the frequency, rate or extent of smooth muscle cell migration."" [CL:0000192, GOC:mtg_muscle]",66,457,13,21017,0.028446389496717725,0.19696969696969696,query_1,"['GO:0014909', 'GO:0030334']"
GO:BP,GO:0060571,morphogenesis of an epithelial fold,3.2766695330311766e-06,True,"""The morphogenetic process in which an epithelial sheet bends along a linear axis."" [GOC:dph]",25,457,9,21017,0.019693654266958426,0.36,query_1,['GO:0002009']
GO:BP,GO:0032651,regulation of interleukin-1 beta production,3.2919809112102885e-06,True,"""Any process that modulates the frequency, rate, or extent of interleukin-1 beta production."" [GOC:mah]",93,457,15,21017,0.03282275711159737,0.16129032258064516,query_1,"['GO:0032611', 'GO:0032652']"
GO:BP,GO:0032611,interleukin-1 beta production,3.2919809112102885e-06,True,"""The appearance of interleukin-1 beta due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels."" [GOC:mah]",93,457,15,21017,0.03282275711159737,0.16129032258064516,query_1,['GO:0032612']
GO:BP,GO:1903532,positive regulation of secretion by cell,3.5337925373265383e-06,True,"""Any process that activates or increases the frequency, rate or extent of secretion by cell."" [GO_REF:0000058, GOC:pm, GOC:TermGenie, PMID:12130530]",294,457,26,21017,0.05689277899343545,0.08843537414965986,query_1,"['GO:0032940', 'GO:0048522', 'GO:0051047', 'GO:1903530']"
GO:BP,GO:0043405,regulation of MAP kinase activity,3.5855724413541694e-06,True,"""Any process that modulates the frequency, rate or extent of MAP kinase activity."" [GOC:dph, GOC:go_curators]",124,457,17,21017,0.037199124726477024,0.13709677419354838,query_1,['GO:0071900']
GO:BP,GO:0045834,positive regulation of lipid metabolic process,3.5855724413541694e-06,True,"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving lipids."" [GOC:go_curators]",124,457,17,21017,0.037199124726477024,0.13709677419354838,query_1,"['GO:0006629', 'GO:0009893', 'GO:0019216']"
GO:CC,GO:0031093,platelet alpha granule lumen,3.7640202106999386e-06,True,"""The volume enclosed by the membrane of the platelet alpha granule."" [GOC:mah, PMID:8467233]",67,459,12,22115,0.026143790849673203,0.1791044776119403,query_1,"['GO:0031091', 'GO:0034774']"
GO:BP,GO:0071604,transforming growth factor beta production,3.827822946899644e-06,True,"""The appearance of any member of the transforming growth factor-beta family of cytokines due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels. Transforming growth factor-beta family members include TGF-B1, TGF-B2, and TGF-B3."" [GOC:add, GOC:rv, PMID:16891311, PMID:2022183]",34,457,10,21017,0.02188183807439825,0.29411764705882354,query_1,['GO:0001816']
GO:BP,GO:0060914,heart formation,3.827822946899644e-06,True,"""The developmental process pertaining to the initial formation of the heart from unspecified parts. This process begins with the specific processes that contribute to the appearance of the heart field and the arrival of cardiac neural crest to the heart region. The process ends when the structural rudiment is recognizable."" [GOC:mtg_heart]",34,457,10,21017,0.02188183807439825,0.29411764705882354,query_1,"['GO:0003007', 'GO:0048645']"
GO:BP,GO:0032965,regulation of collagen biosynthetic process,3.827822946899644e-06,True,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of collagen, any of a group of fibrous proteins of very high tensile strength that form the main component of connective tissue in animals."" [GOC:mah]",34,457,10,21017,0.02188183807439825,0.29411764705882354,query_1,"['GO:0009889', 'GO:0010712', 'GO:0032964']"
GO:BP,GO:0010464,regulation of mesenchymal cell proliferation,3.827822946899644e-06,True,"""Any process that modulates the frequency, rate or extent of mesenchymal cell proliferation. A mesenchymal cell is a cell that normally gives rise to other cells that are organized as three-dimensional masses, rather than sheets."" [GOC:dph, GOC:tb]",34,457,10,21017,0.02188183807439825,0.29411764705882354,query_1,"['GO:0010463', 'GO:0042127']"
GO:BP,GO:0033273,response to vitamin,3.8400076299002394e-06,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a vitamin stimulus."" [GOC:sl]",94,457,15,21017,0.03282275711159737,0.1595744680851064,query_1,['GO:0007584']
GO:BP,GO:0051781,positive regulation of cell division,3.8400076299002394e-06,True,"""Any process that activates or increases the frequency, rate or extent of cell division."" [GOC:ai]",94,457,15,21017,0.03282275711159737,0.1595744680851064,query_1,"['GO:0048522', 'GO:0051301', 'GO:0051302']"
GO:BP,GO:0097696,cell surface receptor signaling pathway via STAT,3.8549656545735875e-06,True,"""An intracellular signal transduction process in which STAT proteins (Signal Transducers and Activators of Transcription) convey a signal to trigger a change in the activity or state of a cell. The STAT cascade begins with receptor activation followed by activation of STAT proteins by kinases. It proceeds through STA dimerization and subsequent nuclear translocation of STAT proteins, and ends with regulation of target gene expression by STAT proteins."" [GOC:rjd, PMID:21534947, PMID:24587195]",176,457,20,21017,0.0437636761487965,0.11363636363636363,query_1,['GO:0007166']
GO:BP,GO:0016202,regulation of striated muscle tissue development,3.981360855953461e-06,True,"""Any process that modulates the frequency, rate or extent of striated muscle development."" [GOC:go_curators]",44,457,11,21017,0.024070021881838075,0.25,query_1,"['GO:0014706', 'GO:0048634', 'GO:1901861']"
GO:CC,GO:0099503,secretory vesicle,4.0139029472587554e-06,True,"""A cytoplasmic, membrane bound vesicle that is capable of fusing to the plasma membrane to release its contents into the extracellular space."" [GOC:dos]",1073,459,52,22115,0.11328976034858387,0.048462255358807084,query_1,['GO:0031410']
GO:BP,GO:0048705,skeletal system morphogenesis,4.132620209395683e-06,True,"""The process in which the anatomical structures of the skeleton are generated and organized."" [GOC:dph, GOC:dsf, GOC:jid, GOC:tb]",234,457,23,21017,0.05032822757111598,0.09829059829059829,query_1,"['GO:0001501', 'GO:0009887']"
GO:BP,GO:0006909,phagocytosis,4.132620209395683e-06,True,"""A vesicle-mediated transport process that results in the engulfment of external particulate material by phagocytes and their delivery to the lysosome. The particles are initially contained within phagocytic vacuoles (phagosomes), which then fuse with primary lysosomes to effect digestion of the particles."" [ISBN:0198506732]",234,457,23,21017,0.05032822757111598,0.09829059829059829,query_1,['GO:0006897']
GO:BP,GO:0045619,regulation of lymphocyte differentiation,4.387211544166443e-06,True,"""Any process that modulates the frequency, rate or extent of lymphocyte differentiation."" [GOC:go_curators]",215,457,22,21017,0.04814004376367615,0.10232558139534884,query_1,"['GO:0030098', 'GO:0051249', 'GO:1902105']"
GO:BP,GO:0033138,positive regulation of peptidyl-serine phosphorylation,4.470335923641519e-06,True,"""Any process that activates or increases the frequency, rate or extent of the phosphorylation of peptidyl-serine."" [GOC:mah]",95,457,15,21017,0.03282275711159737,0.15789473684210525,query_1,"['GO:0001934', 'GO:0018105', 'GO:0033135']"
GO:BP,GO:0032612,interleukin-1 production,4.488135740945571e-06,True,"""The appearance of interleukin-1 due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels."" [GOC:mah]",110,457,16,21017,0.0350109409190372,0.14545454545454545,query_1,['GO:0001816']
GO:BP,GO:0032652,regulation of interleukin-1 production,4.488135740945571e-06,True,"""Any process that modulates the frequency, rate, or extent of interleukin-1 production."" [GOC:mah]",110,457,16,21017,0.0350109409190372,0.14545454545454545,query_1,"['GO:0001817', 'GO:0032612']"
GO:BP,GO:0033135,regulation of peptidyl-serine phosphorylation,4.6097344138608534e-06,True,"""Any process that modulates the frequency, rate or extent of the phosphorylation of peptidyl-serine."" [GOC:mah]",126,457,17,21017,0.037199124726477024,0.1349206349206349,query_1,"['GO:0001932', 'GO:0018105']"
GO:BP,GO:0001756,somitogenesis,4.713288948130023e-06,True,"""The formation of mesodermal clusters that are arranged segmentally along the anterior posterior axis of an embryo."" [ISBN:0721662544]",68,457,13,21017,0.028446389496717725,0.19117647058823528,query_1,"['GO:0009952', 'GO:0035282', 'GO:0043009', 'GO:0048646', 'GO:0061053']"
